country_code	gb_xpd_rsdv_gd_zs	iq_cpa_envr_xq	ms_mil_xpnd_gd_zs	ny_gdp_mktp_cd	ny_gdp_pcap_pp_cd	ny_gnp_mktp_pp_cd	sh_sta_airp_p5	sh_sta_mmrt_ne	sh_sta_traf_p5	sh_xpd_chex_gd_zs	si_pov_dday	si_pov_mdim	si_pov_mdim_xq	sp_dyn_le00_in	sp_dyn_tfrt_in	sp_pop_0014_to_zs	sp_pop_65up_to_zs	year
CYP	0.53442		1.41504695204842	20953442550.3653	35388.8325255484	29020982784.2734	20.1	0	5.1	6.83423901	0	27.7		80.513	1.345	16.8727733259727	13.1237998713026	2016
CZE	1.68015		1.00216233674987	196272068576.338	36094.0574904395	355652669894.304	29.6	1	5.9	7.1495986	0			79.0268292682927	1.63	15.2062034548539	18.5215508599466	2016
DEU	2.91712		1.14613445646278	3467498002104.33	50574.5767986754	4266415919562.51	16		4.1	11.23043633	0	19.7		80.990243902439	1.6	13.315299038243401	21.288710112426	2016
DJI		2.5		2603554906.59464	4692.57594197984	4597475415.7157	159			2.72740006				65.064	2.846	30.3325110428022	4.38827611741103	2016
DMA		3.5		576229629.62963	11949.5340594635	829614493.990179			10.9	5.15253305								2016
DNK	3.10401		1.15178629245754	313115929314.339	51970.7498002047	305006431683.766	13.2		4	10.14456177	0.3	16.8		80.8536585365854	1.79	16.5972697518572	19.4224516834814	2016
DOM			0.663297900848746	75704720189.6204	16109.8559243457	160306361207.653	43	94	34.6	5.82759809	1.6	23.1	0.089	73.471	2.387	28.5335824387239	6.68918373712136	2016
DZA			6.38111280492206	159994837855.12	11624.3389888436	466771786823.2	49.7			6.60778189				76.298	3.052	29.1344524005489	6.00798118101593	2016
EAP	1.91935207559882	2.89285714285714	1.8047721751676	13575794190520.2	12313.0023193096	25090216491988.5	114.502208908117		18.0851558360796	4.77671156535563				74.7556141751153	1.87629990470195	20.74467943216	8.63088408527088	2016
EAR	0.738266282261323	3.22413793103448	2.43121019451827	10550444704869.4	8563.83817533895	26758085607645.4	142.57534997695		19.2302087857086	5.08240809468856				70.0112233924956	2.54152168672363	29.5620929620697	5.53388438948617	2016
EAS	2.37685267163045	2.89285714285714	1.68779419691553	22658589044442.5	15607.2258161698	35832808247343.5	105.034806302427		16.908392496965	6.57764071979581	1.7			75.6355408677985	1.8296112655581	20.0032244988901	9.87984925391203	2016
ECA	0.893994151584659	3.2	3.64778731420073	2773218419978.23	19607.5794511429	7524136262099.99	60.0886560671551		14.7012804217756	5.11167776362532				72.9488194604275	1.97646957946425	20.9827647158047	11.2363520809185	2016
ECS	1.88260565033564	3.2	1.68424253952035	20388826551162.8	32311.7233570223	29184329800566.1	36.2980430245228		9.38071628276588	9.33887527834243	1.3			77.5932005039425	1.77096965332395	17.8633036451211	15.8395691873572	2016
ECU			2.51476680030726	99937696000	11034.2698481839	178667324026.587	24.5	62	21.3	8.29596043	3.6		0.1690065	76.365	2.475	28.7069231700268	6.7638054331799	2016
EGY	0.70848		1.66660515243227	332441717791.411	11192.372891628	1042867889031.84	108.9		9.7	5.36399841				71.482	3.41	33.6454555875967	5.14659993751209	2016
EMU	2.12768007900153		1.33501191363685	11967164887075.7	43528.9754810358	14878489661898.5	14.2547234186144		5.10865338237377	10.1954450129627				81.9545453308911	1.56899980444345	15.1471598817699	20.1000421688118	2016
ERI		2					173.7		25.3	3.53811574				65.111	4.164			2016
ESP	1.18526		1.13772803993392	1232076017361.53	37282.4425131921	1737321244918	9.9	4	4.1	8.9523859	1.2	27.9		83.3292682926829	1.34	14.7653907630761	18.9105406468308	2016
EST	1.2468		2.07434115010065	24259552888.9717	31573.8985888106	40619849896.3823	25	14	6.1	6.42956781	0.5	24.4		77.6414634146342	1.6	16.1306788402671	19.0581157758012	2016
ETH		3.5	0.695462177224286	74296618481.0882	1878.81195655235	194015690748.877	144.4	557	26.7	3.66298747				65.482	4.456	41.7207824580225	3.47297853811101	2016
EUU	2.10537359049592		1.33513046093859	13886845315710.6	40561.4665858785	18048682251902.7	19.9560518560457		5.85145160407202	9.92827720561978				80.9498646440156	1.56614852407544	15.1614201739701	19.5634935140737	2016
FCS		2.828125	1.67029076878402	1550706828001.58	4618.34019000808	3399175011760.99	198.100614698078		25.2574883423373	4.48690640406115	36.8			60.8886235126942	4.64152473727277	41.3955006777861	3.29609762316337	2016
FIN	2.74264		1.42914663099971	240607907010.383	44929.9087769937	248027205942.445	7.2	6	4.7	9.37796021	0	16.6		81.4292682926829	1.57	16.3338646451715	20.7909543477442	2016
FJI			1.18962812622042	4930204219.71304	12632.0135318102	10412234870.8023	99		9.6	3.27979708				67.175	2.797	29.7452197904858	5.13778672373536	2016
FRA	2.22238		1.91728236804142	2471285607081.72	42920.2668185606	2924396537469.08	9.7		5.5	11.50134468	0.1	18.2		82.5731707317073	1.92	18.24553057454	19.2841249271119	2016
FRO				2738832687.13698										82.0463414634146	2.6			2016
FSM		2.5		332265200	3376.46217389772	433439938.053581	151.8		1.9	13.17891884				67.471	3.145	32.3304450392415	3.62110420541669	2016
GAB			1.4475426228381	14023890620.3384	14286.2537403689	26457471076.3386	76		23.2	3.1076982				65.418	4.039	36.5886189016935	3.60585554962889	2016
GBR	1.68211		1.81078016820308	2694283209613.29	44145.576463153	2826139294177.79	13.8	8	3.1	9.86671162	0.2			81.1560975609756	1.79	17.5896993125458	18.1583745643756	2016
GEO	0.30104		2.19221549005879	15141758566.7808	12858.4834001898	45709833895.1989	101.8	36	15.3	8.42134666	3.8			73.207	2.059	19.2505447708227	14.4981010845609	2016
GHA		4	0.382379929647084	55009730600.0307	4890.01896330611	136623482244.943	203.8		24.9	3.46157742	13	45.6	0.236	63.124	3.984	38.0227017501789	3.03069541072423	2016
GIB																		2016
GIN		3.5	2.48701465672409	8595955581.21787	2078.63976365888	23977048840.4261	243.3	833	28.2	5.39708233				60.17	4.854	44.6443386930227	2.88992675254926	2016
GMB		3.5		1484579844.37143	2068.74298831129	4362686911.60081	237		29.7	3.19347262				61.166	5.338	44.4533989472979	2.6390605340937	2016
GNB		2.5	1.33540960938496	1179004941.22904	1746.74980599346	3191999767.76646	214.7		31.1	7.65348768				57.328	4.631	42.5983961293464	2.71785049465956	2016
GNQ			1.23712338060854	11240809132.4145	20458.8122673241	19263632756.1753	177.7		24.6	3.14452434				57.713	4.686	37.4481969749338	2.50835267203213	2016
GRC	0.99394		2.54306318620134	195222443844.783	27468.488116106	294458734470.533	27.6		9.2	8.21496582	1.1	35.6		81.3878048780488	1.38	14.3552750140483	21.1299567553462	2016
GRD		4		1061631222.22222	15025.8216639411	1505284098.72797	45.3	107	9.3	4.44077301				72.408	2.104	23.2330561123153	9.60357696737741	2016
GRL				2707146783.13056										70.8487804878049	2			2016
GTM	0.02224		0.423753092201797	66053725049.0138	8221.74642722191	127323281384.073	73.8	71	16.6	5.83935881				73.541	2.973	35.6598860187338	4.59225417528087	2016
GUM				5795000000										79.391	2.358	25.1995998797184	9.18619707764911	2016
GUY		2.5	1.47647687203001	4482697336.56174	11296.7260370806	8704968441.42519	107.8		24.6	5.14076519				69.454	2.509	28.9614036361374	5.97289490878543	2016
HIC	2.49601968800785		2.36171744179133	49181225871698.4	46381.0135179181	56912805371323.8	18.5505779402167		8.36988024211312	12.5168636805025	0.6			80.5408514007047	1.6594999183616	16.6433379621925	17.2842116403442	2016
HKG	0.79149			320837638328.846	57221.4137637583	430361863158.585								84.2268292682927	1.205	11.1976433628741	15.7519898414339	2016
HND		3.5	1.67036898927301	21717622071.3816	5147.24457804604	44383060571.3461	60.7		16.7	7.69098616	18.4			74.701	2.536	33.0004384737231	4.4405145405545	2016
HPC		3.14864864864865	1.39434632828079	669728831074.018	2396.55417452748	1737588302667.53	173.314463288257		27.3976020942068	5.34075866180558				62.3232892974951	4.8623332415855	43.405951444884	2.98846268922109	2016
HRV	0.8627		1.62117980972782	51601147665.8089	24720.0937647817	100104402131.861	35.5	3	8.1	6.82976627	0.6	27.9		78.0219512195122	1.42	14.4314905519695	19.6156823572293	2016
HTI		2.5	8.46300591007706e-4	13723267960.8434	3025.7344010116	32913414265.1312	184.3			8.43686771				62.896	3.041	34.0025664277669	4.72968098620199	2016
HUN	1.20423		1.02270986570347	128470534117.954	27908.8454990716	266957439099.303	38.8	12	7.8	7.04818678	1.3	26.3		76.0634146341464	1.53	14.3710201246286	18.0023428748664	2016
IBD	1.38120069513608	3.75	2.01944835517198	26153434029171.9	11924.3256322142	55077272011914.2	114.43167843939		19.0745123154646	5.41528179578239				72.9546841404151	2.09054372801809	23.9528562151961	7.8775231383386	2016
IBT	1.3713312297854	3.13013698630137	1.98763884471477	28183036024025.6	9820.41272968273	60487184872771.6	130.886459953351		19.9214579603575	5.33171172442894				70.6186429022967	2.57237679908256	27.8098422130003	6.78358210415341	2016
IDA		3.11267605633803	1.51449583627465	2039741254149.59	3549.25019462826	5488739893244.04	180.388464966831		22.5642147141972	4.19960831127989	30.6			63.5989751075511	4.09446282643098	39.4130676972302	3.49260710623305	2016
IDB		3.17857142857143	1.68714808984989	931080758172.088	4676.96206280884	2410375627133.28	205.836573366302		19.3023926901283	3.70374347254531				61.5879257088794	4.2332551515638	39.2959442126446	3.4112509959597	2016
IDN	0.24535		0.791898032543367	931877364177.742	10494.5604668313	2657025035196.4	112.4		12.2	3.08569908	5.2			71.035	2.362	27.2326833425639	5.52433626155731	2016
IDX		3.09649122807018	1.34563853565574	1105541093456.11	2981.14711437726	3081866579619.44	167.488990231148		24.3354390316131	4.67885131831134				64.6166150425703	4.02533600666734	39.4724368026526	3.53384597053647	2016
IMN				6846691871.45558														2016
IND	0.67111		2.50647075056096	2294797978291.98	5839.8985890506	7577059418948.02	184.3		22.6	3.51098323				68.897	2.266	27.9324323846537	5.79330515007887	2016
INX																		2016
IRL	1.16892		0.333365702065771	300523297823.576	71921.7170754105	278957902435.77	11.9		4.1	7.4142108	0.1	24.4		81.6536585365854	1.81	21.7553253677398	13.1475948932009	2016
IRN			2.97279327924115	417983583565.54	14011.5453075687	1118231229993.35	50.9		20.5	8.85950661	0.4			76.047	2.083	24.0328498361237	5.91456896410762	2016
IRQ	0.03658		3.50337780578203	174896224010.152	9897.97756350175	359136530567.48	75.1		20.7	3.2278583				70.122	3.864	39.1012506967921	3.15092074892343	2016
ISL	2.11766		0	20618363251.6229	53025.4395039993	17103762803.3959	8.7	0	6.6	8.16513538		12.2		82.2048780487805	1.74	20.1444284570417	14.0677772225667	2016
ISR	4.50574		5.47777813410466	318950599043.544	37843.9778138875	320146880204.541	15.4	4	4.2	7.15261269	0.2			82.4073170731707	3.11	27.9283658805633	11.4705601255891	2016
ITA	1.37124		1.33954542011476	1875797463583.87	39922.9084837436	2427375662810.54	15		5.6	8.72533035	1.6	30		83.2439024390244	1.34	13.6046648487564	22.2348608856856	2016
JAM			0.959172936050843	14075894320.3166	9193.37579185742	25585657882.6931	25.4		13.6	5.70750713				74.175	2.009	24.3039106252899	8.60067799036279	2016
JOR	0.7078		4.577547167334	39892551148.8301	9448.70471637614	89558829917.3779	51.2		24.4	7.2834053				74.184	2.954	35.46191730078	3.78148613093642	2016
JPN	3.15522		0.944046434760285	4922538141454.62	39970.6798469243	5246871690810.19	11.9		4.1	10.83460999				83.9848780487805	1.44	12.9143600079412	26.5918165131425	2016
KAZ	0.14179		0.933551765285713	137278320084.171	23818.8248260141	382306984208.955	62.7		17.6	3.42235565	0			72.3	2.73	27.3075039786268	6.91842773396588	2016
KEN		3.5	1.3166463469133	69188755364.2995	3635.26502795247	175712039306.777	78.1		27.8	5.14090538				65.393	3.663	40.9019501816192	2.17634987725358	2016
KGZ	0.11121	2.5	1.6973895707374	6813092065.83507	4681.17473284248	26964623071.125	110.7	30	15.4	6.41248226	1			70.9512195121951	3.1	31.9187630569956	4.35853830792861	2016
KHM		3	1.90936037786398	20016747754.0192	3675.03792052601	54385763728.0482	149.8		17.8	6.11648464				68.977	2.559	31.3893146213453	4.25764662991146	2016
KIR		3		178328873.030033	2208.17356128521	443043799.862721	140.2		4.4	9.32036781				67.577	3.651	34.9116632896093	3.69432298887349	2016
KNA				971166666.666667	24925.3561011873	1209140537.73026				5.79325533								2016
KOR	4.22744		2.45957788108271	1500111596236.37	39567.0166243445	2033944222873.06	20.5	8	9.8	6.91432714				82.2756097560976	1.172	13.4979312995586	13.3379401871474	2016
KWT	0.07985		5.81423632095814	109419728566.7	44685.3506232015	197466766535.322	103.8		17.6	4.03104591				75.224	2.082	21.2971347338493	2.24197125256674	2016
LAC	0.7565306779503	3.3125	1.19357851622086	4865726916709.88	14921.8724841149	8687292043265.25	39.9550490256601		18.0531718090395	7.86128660865499				74.9237930776766	2.07852085349687	25.4892194658266	7.77329660549368	2016
LAO		3.5		15805692545.8723	6843.56158233999	44835845958.1785	188.5		16.6	2.36087489				66.924	2.751	33.2057133625267	3.9121680505229	2016
LBN			5.06266311306368	51205122503.8143	15487.1092522335	102281959781.687	51.4		18.1	7.98103571				78.8	2.104	26.9933891655711	6.51996840763739	2016
LBR		3	0.448805092894582	3277826000	1379.05562395434	5783171659.71288	170.2		35.9	9.79585648	44.4			62.802	4.461	41.8032055990392	3.19646410439377	2016
LBY				26197143268.1243	11108.7168390127	74186507345.4983	71.9		26.1					72.311	2.317	28.7247299127779	4.27654146646371	2016
LCA		3.5		1865375222.22222	14291.3402889456	2413765345.33632	30		35.4	4.98633957	4.6		0.28	75.752	1.461	19.328533973248	9.4154112784962	2016
LCN	0.720283065365352	3.3125	1.22314582407752	5398482890244.68	15439.4356930938	9422034745452.79	39.2922881848822		17.8143495236901	7.89372647620027	3.9			75.1220681338748	2.06541339640766	25.2675035127115	7.96190902438352	2016
LDC		3.06666666666667	1.56870448587875	950657771886.428	2721.67090580779	2612075396399.36	166.680346996058		24.4731976486021	4.35149142726488				64.3457714393416	4.11695694260901	40.0133552680666	3.49807242527486	2016
LIC		3.01923076923077	1.38633144747587	488936926500.77	2261.01765537348	1381372122913.98	174.859002268301		27.8273153459034	6.0206975393588396	45.8			62.7586367116496	4.76162256373156	42.6028257316905	3.25106339070955	2016
LIE				6237264055.20601										82.2585365853659	1.61			2016
LKA			2.13000405148272	82401038709.5356	12224.2157651465	252283568160.724	79.8	37	14.9	3.86424923	0.9	2.4	0.009	76.482	2.211	24.5947668662226	9.76846627621268	2016
LMC		3.16666666666667	2.22671057875093	5360983734802.03	5859.27934600586	16179896350798.8	169.519154366591		20.5446170756848	4.10074259867481				67.9371208628659	2.82009773212896	31.2052114395987	5.2647643809583196	2016
LMY	1.40132812672463	3.13013698630137	2.00425679498418	27200380589510.3	9568.71258767135	58515287979204.8	132.393922566433		20.0365412639452	5.28911472884299	11.5			70.5390411108938	2.58209446752777	27.9262005872871	6.68728280601081	2016
LSO		3.5	1.77949879014693	2165408359.1668	3063.02882292344	7170407004.67366	177.6		28.9	8.01058197				52.059	3.197	33.2251099984097	4.83911075984444	2016
LTE	1.69480583216361	3.25	2.15372510438227	18516557706974.8	15182.4687858231	33751157561797.2	89.3267809401603		18.7029666104624	5.54205971392876				75.7455776393646	1.74597212576373	19.1491637533301	9.81344644372014	2016
LTU	0.84329		1.47904349433837	43018087237.5741	30922.1381608704	85531142598.4585	34	7	8	6.63686323	1.3	30.1		74.6707317073171	1.69	14.6418983948058	18.9684439517892	2016
LUX	1.29524		0.442307317764775	60691483443.1221	110649.696618163	41001079837.5545	11.6		6.3	5.19496346	0.1	19.8		82.6853658536585	1.41	16.2394003425036	14.042301955585	2016
LVA	0.44094		1.46938516635106	28052325862.0461	26707.4570538424	52251075667.1202	41.3		9.3	6.20632744	0.6	28.5		74.580487804878	1.74	15.2285963492255	19.6798708988556	2016
MAC	0.23361			45387299721.0792	115698.059237801	65773504327.3786								83.854	1.207	12.9292339222892	9.16411568510988	2016
MAF														79.6219512195122	1.81			2016
MAR			3.21952644098666	103311649248.024	7112.99921500707	248808416563.671	49.1		19.6	5.23815107				75.974	2.489	27.643098474154	6.53805300150887	2016
MCO				6472990923.1791						1.62751341								2016
MDA	0.2769	4	0.404219327655102	8071480540.86068	10610.4778427993	31375151987.3644	78.3	17	9.7	7.53552246	0.2			71.617	1.259	15.7854298896043	10.4160123600317	2016
MDG	0.01504	3	0.594003321714742	11848615018.4138	1606.66693399635	38589859315.1109	159.6		28.6	6.0193038				65.931	4.184	41.2946300709759	2.8782491784287	2016
MDV		3.5		4379115587.82957	17410.9713311232	7610559253.74397	25.6		0.9	10.19969177	0			78.013	1.947	20.7458486852067	3.85878800114403	2016
MEA		2.75	5.59008746068491	3155520650807.12	15944.422437538	6932695786260.56	78.5110843319769		18.2278412084433	5.76382679544064	5.1			73.7108202619547	2.86693254292583	29.9105573174779	4.95934320311796	2016
MEX	0.38801		0.495790104472797	1078490651625.31	19324.7760322117	2319506310062.64	36.7	36	13.1	5.61569786	2.2	43.6		74.917	2.186	27.3048902837136	6.8733203249054	2016
MHL		3		200558400	3581.17687014188	270712342.247634				17.64945793								2016
MIC	1.40318405495691	3.19148936170213	2.01229356050606	26707878448640.1	10391.2606248587	57206560213871.7	127.684953316494		19.2623459323379	5.27951562500454				71.4008641765944	2.36083575134405	26.2999766107011	7.06802853924255	2016
MKD	0.43585		0.970116080662812	10672471860.7184	14983.1664747054	29935058682.6028	82.2		6.4	6.37943363	4.3	41.1		75.498	1.506	16.7781893294847	12.8589162621237	2016
MLI		3.5	2.58775636574416	14025944550.3788	2189.008936776	38276068960.858	209.1		23.1	3.7753799		39.8		57.987	6.057	47.8545171416035	2.52190274406259	2016
MLT	0.56749		0.52151579570749	11665231192.2959	39446.0707915375	16204316234.2236	20.2		6.1	9.11781311	0.1	20.3		82.4536585365854	1.37	14.2078482539435	19.3791748166119	2016
MMR		2.5		67184236746.5694	4492.01832112613	231990221765.927	156.4	244	19.9	5.11008072				66.205	2.182	27.3298314017134	5.35298376944599	2016
